,1: token_001f,2: token_002f,3: token_003f,4: token_004f,5: token_005f,6: token_006f,7: token_007f,8: token_008f,9: token_009f,10: token_010f,11: token_011f,12: token_012f,13: token_013f,14: token_014f,15: token_015f,16: token_016f,17: token_017f,18: token_018f,19: token_019f,20: token_020f,21: token_021f,22: token_022f,23: token_023f,24: token_024f,25: token_025f,26: token_026f,27: token_027f,28: token_028f,29: token_029f,30: token_030f,31: token_031f,32: token_032f,33: token_033f,34: token_034f,35: token_035f,36: token_036f,37: token_037f,38: token_038f,39: token_039f,40: token_040f,41: token_041f,42: token_042f,43: token_043f,44: token_044f,45: token_045f,46: token_046f,47: token_047f,48: token_048f,49: token_049f,50: token_050f,51: token_051f,52: token_052f,53: token_053f,54: token_054f,55: token_055f,56: token_056f,57: token_057f,58: token_058f,59: token_059f,60: token_060f,61: token_061f,62: token_062f,63: token_063f,64: token_064f,65: token_065f,66: token_066f,67: token_067f,68: token_068f,69: token_069f,70: token_070f,71: token_071f,72: token_072f,73: token_073f,74: token_074f,75: token_075f,76: token_076f,77: token_077f,78: token_078f,79: token_079f,80: token_080f,81: token_081f,82: token_082f,83: token_083f,84: token_084f,85: token_085f,86: token_086f,87: token_087f,88: token_088f,89: token_089f,90: token_090f,91: token_091f,92: token_092f,93: token_093f,94: token_094f,95: token_095f,96: token_096f,97: token_097f,98: token_098f,99: token_099f,100: token_100f,101: token_101f,
046c3a16.jpg,0.01657072,0.1533105,0.04308647,0.0008740379,0.004953871,0.003470661,0.006393828,0.06004093,0.01375647,0.008758227,0.05519875,0.03277201,0.1396803,0.01895079,0.04792752,0.01466193,0.00897069,0.01896623,0.003337,0.01054632,0.006420987,0.02205792,0.06942414,0.01163997,0.07696272,0.06157568,0.01479034,0.04577505,0.1507724,0.05678171,0.01639328,0.02163181,0.0126864,0.09485382,0.05013292,0.03594885,0.01336239,0.07488581,0.3773509,0.003216787,0.006316722,0.08123852,0.06336229,0.000527256,0.07415617,0.2969757,0.009475745,0.007475531,0.05049005,0.001751716,0.01552868,0.003486552,0.0105213,0.03538569,0.1222583,0.02056247,0.005248133,0.01556862,0.04942178,0.02954118,0.01607082,0.08639338,0.002249302,0.04460968,0.04609437,0.02220699,0.03498532,0.07733945,0.0021474,0.1788168,0.01368281,0.02279638,0.01792783,0.01318724,0.04640601,0.04509981,0.01569554,2.775973E-05,0.02592549,0.0008982724,0.05066634,0.01458304,0.01478228,0.05470239,0.03978802,0.02377216,0.01642637,0.01993348,0.02906878,0.008587299,0.0714725,0.1056355,0.006710065,0.00160829,0.1078043,0.02628715,0.009866419,0.04108176,0.01029116,0.0609826,0.01100696,
047c3a16.jpg,0.00181361,0.0117689,0.03636596,0.001261461,0.004816373,0.01965602,0.03193146,0.0009504512,0.01774293,0.01538241,0.08569176,0.02336438,0.001133002,0.005433596,0.04146059,0.08327535,0.05023012,0.002083622,0.0140902,0.009036193,0.08033936,0.01888402,0.006674176,0.01230851,0.09267285,0.00565411,0.003746278,0.06251575,0.06525893,0.002998072,0.01265843,0.01562613,0.002401274,0.0007991008,0.01112933,0.00319434,0.01574109,0.005686966,0.1158082,0.03845251,0.06196769,0.03437421,0.01727602,0.001651861,0.007697176,0.000803119,0.08833215,0.02657052,0.001256624,0.03809508,0.005369934,0.003770174,0.001611669,0.007257522,0.001782931,0.005403396,0.006253592,0.1419594,0.007721334,0.03631891,0.008628395,0.007140805,0.027893,0.01313158,0.0119955,0.0385453,0.003114871,0.03818038,0.01449511,0.01299754,0.1708978,0.1340602,0.003227951,0.008510444,0.01963926,0.0009035312,0.06401895,0.0009563426,0.01540829,0.006467217,0.03939402,0.03349705,0.1377976,0.004594381,0.07271928,0.01146583,0.03448932,0.001519474,0.0001832878,0.03730933,0.0514176,0.03893705,0.01506688,0.01933382,0.004870888,0.006152086,0.002980271,0.009366644,0.01948327,0.007135273,0.0008100235,
048c3a16.jpg,0.03160963,0.1743727,0.00197466,0.006262745,0.01497924,0.003379822,0.04726509,0.01195483,0.064565,0.04949742,0.0223247,0.06822527,0.001388094,0.01225775,0.004177139,0.007491134,0.05257059,0.1127489,0.002994052,0.03434825,0.004898869,2.793239E-05,0.04337164,0.01477997,0.02300252,0.02165156,0.0002358465,0.02165397,0.04071957,0.002885055,0.02756818,0.0361657,0.04502479,0.006684774,0.03077243,0.006716896,0.0183845,0.001974649,0.1404475,0.002419828,0.02903531,0.08475839,0.006400126,0.007553619,0.03457573,0.07423937,0.01234519,0.5026003,0.01256998,0.08107729,0.02482023,0.003653892,0.001657778,0.003588125,0.03821097,0.03168952,0.06263819,0.004388908,0.01957827,0.02397586,0.01098847,0.001092393,0.01719594,0.00402954,0.0037711,0.03046737,0.03699689,0.06378075,0.02272378,0.03606499,0.002065472,0.0003902302,0.004787684,0.03561725,0.009181162,0.06486949,0.01219905,0.00229795,0.03007355,0.006717633,0.008116006,0.01959465,0.02875866,0.02583427,0.01926018,0.00453933,0.008381153,0.01638634,0.03955426,0.03111245,0.009876804,0.02320925,0.01521115,0.05443945,0.08917858,0.007655442,0.007518833,0.01474445,0.0006435639,0.005065903,0.01071363,
049c3a16.jpg,0.07394134,0.02000209,0.02951217,0.002773502,0.0001926342,0.001927354,0.003961408,0.01310951,0.05329751,0.0112532,0.1524604,0.086436,0.1529115,0.05299805,0.01035185,0.009700518,0.1184877,0.01381696,0.04220105,0.02217431,0.00824544,0.0004393678,0.0334226,0.001777915,0.02921743,0.04281847,0.000808769,0.003865016,0.03210409,0.009634726,0.02333008,0.0214584,0.004788568,0.1155316,0.01710479,0.0140868,0.03511021,0.05701866,0.0587336,0.01008454,0.0608778,0.0122366,0.06528056,0.003261699,0.003233198,0.05850943,0.04789463,0.0852268,0.1210114,0.001349042,0.001547118,0.01654262,0.1097699,0.06811831,0.002706861,0.0191354,0.09806313,0.04315905,0.09180626,0.04546466,0.0337182,0.0168586,0.03844059,0.03364721,0.02007061,0.02939514,0.009494032,0.008128663,0.009046298,0.01482602,0.03254784,0.006421888,0.001291949,0.002470636,0.02716868,0.0230245,0.003399396,0.1053523,0.05668616,0.01558095,0.008806225,0.03370234,0.09865547,0.08512309,0.03453324,0.01734089,0.05550253,0.02276686,0.01324106,0.003912549,0.006647813,0.03360969,0.003237606,0.04184205,0.05895822,0.001342299,0.0064955,0.007125882,0.009880117,0.01998648,0.03138203,
050c3a16.jpg,0.01833667,0.1805304,0.01319388,0.003346249,0.01639172,0.003658113,0.01854321,0.02471148,0.05037932,0.02133879,0.02686004,0.1234798,0.004076879,0.02271871,0.0997987,0.02099645,0.0030156,0.1428863,0.02277779,0.02112802,0.002871481,0.00225013,0.03877913,0.01979053,0.003479302,0.06318291,0.0573026,0.02166685,0.03642618,0.1353873,0.01603869,0.07921218,0.007699447,0.05563792,0.0454694,0.06245225,0.125181,0.0311247,0.1591584,0.01067992,0.01070964,0.01324868,0.04561809,0.07723889,0.04785167,0.1167721,0.00364934,0.05439724,0.05250835,0.5740629,0.09336465,0.006986029,0.001765624,0.01555401,0.01670896,0.01280439,0.0232007,0.1125473,0.05172516,0.01304997,0.1538491,0.01342006,0.049111,0.05335977,0.05891701,0.04181726,0.001798372,0.01626335,0.1296268,0.03997507,0.0006493353,0.02102447,0.004539594,0.04290139,0.00433347,0.05528697,0.04753795,0.00415385,0.01013304,0.00740696,0.03809168,0.04149957,0.09162568,0.04274308,0.03337674,0.1219889,0.008428117,0.003957284,0.0037685,0.009297571,0.001301058,0.06621484,0.04791294,0.03066032,0.2371966,0.03025874,0.001351004,0.01550671,0.02087911,0.01803959,0.2240828,
052c3a16.jpg,0.01192911,0.0681385,0.006095418,0.016015,0.03270877,0.002870675,0.0001242084,0.01602396,0.01045396,0.0004582315,0.03628158,0.001036095,0.001398188,0.0008867184,0.001783637,0.08445846,0.06660365,0.002349753,0.006828231,0.07211569,0.05174062,0.01300204,0.0230678,0.0239146,0.07471053,0.009054787,0.01346816,0.002734033,0.00537276,0.01400213,0.004622298,0.01865538,0.0006089035,0.01218222,0.01929994,0.03291466,0.01128399,0.01173737,0.0778738,0.04309881,0.02111769,0.002770081,0.05988231,0.01572232,0.001008048,0.003610392,0.02105218,0.003700386,0.01505746,0.0006408544,0.0007941271,0.1349192,0.0346555,0.05502906,0.01589781,0.001211892,0.04437143,0.001913234,0.009931407,0.05559285,0.01420332,0.01079311,0.01059612,0.03273574,0.003211823,0.02176988,0.01988826,0.02669667,0.020402,0.03910665,0.01124577,0.0231835,0.0841152,0.05751254,0.0009452899,0.009856995,0.005157999,0.008892072,0.00741583,0.02591383,0.03607314,0.0162352,0.02034826,0.005036552,0.04584345,0.00215462,0.03773841,0.06964532,0.006614987,0.005787437,0.009296237,0.1760986,0.00335596,0.003175887,0.007736329,0.001711286,0.02266994,0.03354019,0.0008173626,0.02145843,0.04100231,
053c3a16.jpg,0.005491382,0.009258842,0.002928135,0.01645309,0.01459005,0.06065709,0.03004045,0.01511617,0.02436167,0.006216195,0.006425326,0.005583024,0.02548015,0.005036315,0.008490415,0.1815336,0.01564734,0.0002426714,0.0005204213,0.02109992,0.02055234,0.004624389,0.04441344,7.096927E-05,0.008494733,0.01376022,0.0005361132,0.0005165276,0.02653438,0.01620869,0.001659159,0.02749062,0.01392587,0.05037921,0.04177049,0.0006593411,0.0851557,0.003420177,0.006082333,0.03425706,0.003492144,0.03049574,0.05339516,0.01643761,0.004283222,0.007131609,0.02896952,0.0006513728,0.0167035,0.0009121782,0.001451788,0.01050184,0.07627519,0.08435262,0.03487346,0.003291168,0.01475437,0.003828492,0.0263158,0.0230121,0.006248356,0.007480211,0.06912186,0.01054394,0.04716503,0.02248004,0.01770453,0.007390931,0.0009444103,0.001445064,0.01575522,0.002969331,0.003570893,0.003484918,0.004258888,0.003938728,0.005157304,0.02405879,0.01216902,0.0001034389,0.0007660309,0.05732717,0.01546451,0.007249147,0.008237524,0.004870967,0.01356986,0.1024369,0.01174871,0.001378413,0.0471484,0.07116693,5.806337E-06,0.02989106,0.00635793,0.005584325,0.01640272,0.007356393,0.0006718557,0.002508907,0.01161308,
054c3a16.jpg,0.01532346,0.0006798427,0.02603021,0.0007107799,0.0001619362,0.01195567,0.01841677,0.01005392,0.0902338,0.01357306,0.006642339,0.04622138,0.01268045,0.003794187,0.01093987,0.02024999,0.0129204,0.008460659,0.06739251,0.003356398,0.02184241,0.006181046,0.00882947,0.002550284,0.05525992,0.02813252,0.06828096,0.008554229,0.03774673,0.0229388,0.06945334,0.02195566,0.005651895,0.100194,0.05776828,0.0002025356,0.01132637,0.03762214,0.04016493,0.001091497,0.006426397,0.02923012,0.02858573,0.02219357,0.01253526,0.01551313,0.001841092,0.01318405,0.07429883,0.001268041,0.002319046,0.003483834,0.02770471,0.08448713,0.009424639,0.03478471,0.06225595,0.0003915558,0.01872448,2.286831E-05,0.03532456,0.04957181,0.01919209,0.01730617,0.051807,0.03130805,0.008446431,0.03563501,0.009678095,0.01360959,0.01308391,0.0125916,0.007528261,0.007736918,0.01986408,0.05524341,0.01218157,0.01496574,7.617784E-05,0.000671309,0.005157699,0.0417783,0.004463563,0.04058839,0.1325047,0.02383591,0.002276118,0.0003829615,0.002650487,0.001871294,0.03443685,0.2141909,0.0008674687,0.03362686,0.07408893,0.1018995,0.02988442,0.02536347,0.02627664,0.06906297,0.05063495,
055c3a16.jpg,0.03862449,0.007317686,0.009639726,0.01755879,0.0001133299,0.1631483,0.02461332,0.02501255,0.004184064,0.0134668,0.0298753,0.02646569,0.01149338,0.08820855,0.01594605,0.01085888,0.01453519,0.01869482,0.03637376,0.02507625,0.01151956,0.01300546,0.02973492,0.02217121,0.03406485,0.03946721,0.0362874,0.04891159,0.01034854,0.008295306,0.05846102,0.007441067,0.004284373,0.07108168,0.07163254,0.008961175,0.003099412,0.01684189,0.02957647,0.02351973,0.0197963,0.008627337,0.006391671,0.01663717,0.01065193,0.03269777,0.01494808,0.0004697811,0.08615682,0.02597369,0.02086703,0.004734057,8.182926E-05,0.03842637,0.1138642,0.0206098,0.03615071,0.02259617,0.01586878,0.009615323,0.07856648,0.01517681,0.006277982,0.0004816737,0.00869979,0.01085549,0.0007143395,0.002418232,0.00638391,0.06637903,0.0223113,0.0009979911,0.03130919,0.02658487,0.01319957,0.04897465,0.0372306,0.09624474,0.002254153,0.02900765,0.01659915,0.06299065,0.01551362,0.001580545,0.03582713,0.007978168,0.05017658,0.003488367,0.006783551,0.03624214,0.01847359,0.0001214036,0.01300132,0.02307451,0.01889648,0.0322025,0.02797895,0.0111658,0.04597283,0.02827757,0.01786674,
056c3a16.jpg,0.01354853,0.04911765,0.02238007,0.008450359,0.03964216,0.0228638,0.01837631,0.002838868,0.008599538,0.003605989,0.03109265,0.0087854,0.008873643,0.003432104,0.03425281,0.03352395,0.005434377,0.004459868,0.1028983,0.001310562,0.006754618,0.001184664,0.009851584,0.007034359,0.01662655,0.001194052,0.001607253,0.007759195,0.03104657,0.01857234,0.1125248,0.114044,0.0538482,0.004898138,0.02856994,0.04002836,0.02513872,0.0167089,0.08519367,0.007914576,0.01346485,0.007351034,0.0961768,0.003311574,0.007963632,0.01524683,0.0105852,0.03861291,0.0003430316,0.03650916,0.004540907,0.007500562,0.05682472,0.007628679,0.001941416,0.07390336,0.01938967,0.04826656,0.01908592,0.05531222,0.06027777,0.000635678,0.03946554,0.007496882,0.08412456,0.08234565,0.102624,0.0002592297,0.003590481,0.03501549,0.0007422808,0.003747258,0.0008573188,0.02810734,0.03161202,0.001864617,0.006996099,0.01894777,0.01201197,0.004279823,0.01046052,0.03215122,0.008613024,0.03847086,0.0009085155,0.001322796,8.82072E-05,0.003454584,0.03884031,0.00078114,0.00582508,0.005555725,0.004202,0.01117597,0.0150948,0.0163127,0.0003738838,0.02274003,0.02987896,0.03699052,0.0117395,
057c3a16.jpg,0.01410978,0.009173496,0.01725394,0.006950065,0.005065446,0.01172389,0.04146951,0.01709753,0.04197684,0.01613944,0.01417442,0.005008773,0.00158067,0.009758585,0.004489343,0.001575087,0.004816253,0.0007148302,0.03840765,0.003507131,0.002768811,0.03660947,0.01127154,0.01778648,0.00966541,0.01128527,1.76511E-05,0.002898678,0.004436935,0.0169055,0.008811265,0.003675437,0.002235634,0.07651954,0.007570823,0.0002120087,0.007058337,0.0005190825,0.08263511,0.002224221,0.01896333,0.0567262,0.0008189505,0.04980421,0.01217887,0.008191571,0.06304049,0.05349199,0.04809816,0.01195245,0.004157316,0.08934283,0.01532587,0.002354349,0.02312053,0.008863641,0.199817,0.02742483,0.001262164,0.0002393817,0.01437889,0.001129997,0.03466564,0.01692455,0.08841041,0.01401281,0.002619954,0.003041564,0.01693174,0.005340129,0.09048864,0.03378186,0.0004589215,0.007487365,0.004515943,0.01181113,0.007858859,0.004491106,0.00217434,0.004898764,0.006865454,0.02197662,0.1844202,0.01122089,0.0002218712,0.004436417,0.01517664,0.008498247,0.002162191,0.0001455928,0.01384739,0.002215766,0.02339981,0.008882933,0.03657449,0.01187922,0.008572013,0.00555361,0.04532174,0.003749915,0.009777035,
058c3a16.jpg,0.001878479,0.01508411,0.004328237,0.0753891,0.03837518,0.02118679,0.002615267,0.01229908,0.02584948,0.01149704,0.0001532527,0.002724844,0.01004509,0.02380752,0.005008863,0.01893191,0.00608227,0.01315923,0.002264671,0.01420974,0.004734312,0.01855689,0.0005026983,0.0448063,0.001963895,0.02604842,0.02951046,0.02319654,0.05331855,0.002797193,0.004843297,0.02708348,0.02907856,0.01621587,0.01526265,0.001971406,0.01358543,0.0003289546,0.01837944,0.02233744,0.01315585,0.04257851,0.03029652,0.05383598,0.0192578,0.02661318,0.03161063,0.001281526,0.0113027,0.004150764,0.01289326,0.06201873,0.03144832,0.001093843,0.1086696,0.02770465,0.03824183,0.05555168,0.005278719,0.0061464,0.00751945,0.002417651,0.01084935,0.1521009,0.023179,0.007060875,0.0003907442,0.001231768,0.01732706,0.01433069,0.01237475,0.02325654,0.02955542,0.07012237,0.001566148,0.03419528,0.04711416,0.007889546,0.001213146,0.07646462,0.03315818,0.04535417,0.001156039,0.003169789,0.003348409,0.000119467,0.004594182,0.002582089,0.04273909,0.003011485,0.03410116,0.1329364,0.001693888,0.0571164,0.001190904,0.002738978,0.00954857,0.001681314,0.04450357,0.03281768,0.02725401,
059c3a16.jpg,0.0004692514,9.295119E-05,0.002703524,0.04139102,0.007374233,0.02908712,0.06402656,0.008954237,0.001312512,0.007078857,0.005907407,0.005065009,0.01853536,0.005008645,0.04872511,0.04583496,0.02008762,0.03625946,0.005459353,0.002862557,0.01360099,0.001328988,0.002887924,0.001314617,0.01187726,0.01823244,2.126164E-05,0.03235406,0.004106227,0.02441571,0.04460848,0.05633049,0.007626256,0.04308112,0.001774101,0.03629084,0.03909861,0.006246364,0.01698457,0.02976395,0.01017954,0.04373253,0.06311803,0.02299342,0.06340165,0.02421672,0.003553248,0.002164729,0.0009504992,0.001702715,0.005904755,0.02618401,0.005552068,0.01452317,0.114883,0.0001259667,0.0414232,0.0121434,0.01111243,0.006696719,0.0004969189,0.01645753,0.03641452,0.004416479,0.0009755402,0.004364243,0.0004921315,0.04478448,0.02829939,0.0124865,0.009163451,0.2293641,0.04351639,0.002662704,0.02358478,0.007384108,0.007958191,0.1114806,0.01774723,0.01619492,0.05846627,0.04745632,0.008553985,0.05024531,0.007968429,0.002157893,0.02688114,0.01674382,0.06774715,0.005065346,0.1873003,0.06336067,0.002993001,0.0002539933,2.614989E-05,0.006598446,0.07762311,0.04430204,0.002179238,0.0191058,0.003939463,
060c3a16.jpg,0.01129066,0.05860462,0.01597174,0.01871019,0.01555505,0.002893227,0.01926781,0.03877402,0.02106564,0.004153867,0.05012389,0.1102566,0.0005383928,0.02432199,0.04285754,0.01888451,0.02511702,0.006754191,0.05046914,0.02174387,0.006245011,0.0002470963,0.03828145,0.0717315,0.02404181,0.001873278,0.0009759502,0.007138115,0.0108833,0.001394419,0.002868311,0.004178215,0.1094294,0.007974816,0.003547671,0.003446115,0.04257554,0.01725875,0.06604899,0.01113614,0.01331702,0.05006142,0.007644201,0.004286959,0.01010178,0.08195961,0.01862576,0.0559464,0.02649518,0.0007269888,0.04362601,0.0002127076,0.003503875,9.287219E-05,0.002831199,0.005984379,0.02768479,0.002827003,0.05508013,0.3673655,0.007512587,0.0007229651,0.006812721,0.006748858,0.002299857,0.0002773701,0.06686279,0.03593442,0.002497825,0.004284577,0.01480282,0.004158037,0.0542763,0.01680288,0.09461443,0.01617882,0.06316264,0.0001607846,0.01741225,0.005522433,0.006149338,0.03511015,0.1717055,0.03646384,0.002261102,0.004255605,0.03109762,0.01158783,0.0001349766,0.1044811,0.006505971,5.585354E-05,0.01396414,0.08307753,0.03585891,0.1603816,0.006389887,0.008350327,0.03610902,0.0006560999,9.793531E-06,
061c3a16.jpg,0.0145277,0.01481926,0.003319639,0.00506631,0.001163591,0.01284525,0.08309831,0.04099386,0.008140351,0.007332304,0.0153366,0.01368648,0.01050943,0.0305702,0.005952084,0.05292458,0.01944831,0.003957179,0.005157679,0.06982277,0.01441947,0.001132946,0.004543103,0.02258046,0.03686865,0.03348834,0.02389441,0.09698258,0.02223575,0.02249854,0.007861028,0.004621788,0.003438854,0.08665296,0.0107976,0.02028068,0.04818052,0.03636233,0.06575694,0.005463148,0.0006999971,0.04420767,0.0003277523,0.02106782,0.01365627,0.0710421,0.07903264,0.001310077,0.0101419,0.05318933,0.02895962,0.006944379,0.002752585,0.005556112,0.03281912,0.002700156,0.005096307,0.007120281,0.005682093,0.001592287,0.485469,0.03353722,0.01710699,0.01312913,0.05059585,0.01277565,0.03280459,1.74122E-05,0.0225144,0.06237054,0.000848566,0.02620566,0.008241148,0.01219783,0.0004385344,0.03847282,0.03440822,0.00344418,0.003956901,0.004308893,0.06379442,0.0685419,0.004385361,0.01145278,0.006333185,0.01043975,0.01640684,0.03217784,0.0413171,0.0154771,0.007617824,0.04490161,0.008227099,0.01631176,0.02067309,0.003190545,0.0003033794,0.02610769,0.003692127,0.114937,0.03013066,
062c3a16.jpg,0.082624,0.02581416,0.0224941,0.0001462601,0.04704816,0.0158402,0.009918828,0.06684846,0.004256474,0.01452584,0.00721444,0.01456536,0.03313098,0.09558684,0.02056839,0.01118998,0.1268143,0.001918939,0.001452165,0.06066341,0.003195818,0.006613504,0.04020156,0.01641497,0.08779804,0.03190123,0.05494906,0.001216404,0.0530249,0.01689217,0.08015594,0.05290621,0.09776677,0.0453399,0.02087312,0.01756669,0.02689604,0.03984981,0.1617634,0.08714512,0.01605383,0.02345217,0.001107595,0.09155307,0.02597338,0.002228911,0.01396813,0.002665339,0.009322372,0.009983489,0.05044189,0.0310911,0.02289195,0.1577641,0.04699658,0.001329506,0.0481577,0.006639605,0.02820367,0.01004868,0.07507086,0.328061,3.616534E-05,0.0554881,0.01885677,0.0741728,0.03880787,0.003134127,0.006081537,0.02618388,0.0007834855,0.004438585,0.06280507,0.006476249,0.003769557,0.03929117,0.01964869,0.014743,0.005281354,0.007448141,0.003885233,0.02815809,0.02760718,0.0252787,0.003858577,0.01926435,0.0168216,0.007993662,0.03042187,0.004487013,0.103689,0.1000591,0.03041347,0.01131918,0.001484121,0.004870618,0.02613435,0.05821792,0.02976368,0.0182973,0.01248031,
063c3a16.jpg,0.02167361,0.008319761,0.006411785,0.00925113,0.005615721,0.02622268,0.004178384,0.1337575,0.2177429,0.001585138,0.0195967,0.005065757,0.1365014,0.0900962,0.02388159,0.02702673,0.02114945,0.007739211,0.1225845,0.001339998,0.006011961,9.587786E-05,0.009629269,0.01476423,0.0688789,0.05507297,0.0002261634,0.04403607,0.03607135,0.05412042,0.02796176,0.0001945807,0.07159226,0.01369669,0.009626798,0.01901838,0.1072,0.05448911,0.1629658,0.004308524,0.001734092,0.04862254,0.1127019,0.06028371,0.0002215441,0.01283424,0.07117639,0.07939966,0.02283636,0.004436322,0.02628869,0.008109461,0.06024809,0.02069429,0.0001720798,0.05248394,0.09953503,0.003492331,0.01770828,0.02472898,0.05161561,0.003481925,0.3191729,0.0256075,0.01175787,0.03240826,0.0151323,0.007515112,0.009681833,0.002456041,0.03525605,0.02268942,0.03505122,0.0012316,0.007605003,0.04775922,0.0005668558,0.00780585,0.0464008,0.0002454692,0.08162241,0.007214314,0.01643315,0.02714989,0.02112203,0.005653843,0.005853592,0.1087232,0.08269719,0.001324545,0.06981427,0.03241948,0.007809888,0.0001553941,0.01468677,0.01026666,0.002572333,0.09198283,0.01410919,0.0003743078,0.09085898,
065c3a16.jpg,0.03472098,0.003748117,0.003808847,0.03752046,0.01377723,0.002606265,0.01241348,0.06423249,0.02902749,0.00443717,0.000586198,0.01286773,0.008670884,0.0003782437,0.01088984,0.005065994,0.1152389,0.005341766,0.008191123,0.01592176,0.001964291,0.0001069106,0.0190277,0.01884369,0.01736542,0.03359099,0.003249897,0.003956677,0.02922265,0.008184033,0.08604027,0.006401692,0.0118903,0.03117985,0.008465474,0.006976364,0.003793958,0.008733001,0.0318427,0.0005841499,0.02432679,0.04170415,0.01241502,0.1247432,0.00352503,0.02997312,0.01065165,0.001201262,0.01341474,0.08562254,0.002317896,0.002757686,0.00372083,0.02362006,0.003546417,0.01378898,0.07434227,0.01883934,0.008437608,0.03451648,0.001221131,0.003769873,0.02391104,0.02206088,0.461446,0.01206497,0.08459368,0.01232121,0.001414831,0.04326838,0.01718908,0.004259479,0.02124069,0.09500285,0.006979149,0.01802102,0.02342626,0.003530427,0.03002459,0.0001517062,0.003723027,0.0003857997,0.03346574,0.06157228,0.05051436,0.0001486934,0.003721353,0.02321823,0.0513703,0.006651599,0.000483147,0.05896685,0.0003164932,0.06271087,0.008411122,0.007610151,0.01385077,0.03770792,0.0873299,0.001776552,0.03568745,
066c3a16.jpg,0.01271766,0.02837849,0.005890733,0.001240406,0.0107817,0.03613226,0.002815839,0.02194019,0.003063064,0.02478374,0.002695108,0.001155543,0.04266318,0.02232004,0.007131977,0.002487975,0.1472544,0.04439081,0.02077413,0.001017721,0.01153575,0.04562506,0.006456333,0.007935987,0.01754655,0.08577541,0.03652462,0.007447178,0.0003705129,0.008347553,0.006679678,0.01415062,0.08299497,0.02446196,0.01067392,0.04572885,0.009747272,0.07328053,0.01061559,0.0175748,0.1144886,0.004204186,0.0008274797,0.0001233334,0.01400041,0.006862064,0.00438477,0.01214654,0.0009337377,0.004178733,0.01398568,0.04870683,0.03075735,0.2027364,0.1184003,0.02048604,0.07930963,0.003127654,0.006423032,0.02094981,0.03145624,0.01362302,0.01305477,0.02338623,0.009930462,0.1166005,0.02171503,0.02740512,0.00631597,0.003869334,0.007159424,0.03993914,0.08004902,0.03980308,0.02110618,0.01766011,0.02898529,0.0354143,0.01981153,0.007357372,0.002939543,0.06624749,0.0001369119,0.04647759,0.004410634,0.005341259,0.02057922,0.02167823,0.02287574,0.0247413,0.02971346,0.03194486,0.002097457,9.889263E-05,0.001569082,0.004816107,0.0008025579,0.1023563,0.03971364,0.0040326,0.007739047,
070c3a16.jpg,0.008583589,0.03522933,0.01027645,0.02570369,0.02041556,0.007205749,0.01206737,0.002597766,0.1034942,0.009961062,0.0548418,0.005684403,0.09472306,0.01603471,0.06341745,0.05194987,0.006538836,0.02603867,0.06314927,0.007097587,0.003360661,0.008021693,0.02098237,0.05176283,0.0004569713,0.008290478,0.0841495,0.001005405,0.005342044,0.01784276,0.01893131,0.02301408,0.0001274571,0.02994955,0.01168367,0.0369328,0.02529022,0.0243411,0.02531335,0.01607348,0.09655859,0.05689014,0.003460626,0.01043637,0.0002135511,0.02715439,0.01024276,0.001147685,0.006252099,0.002897038,0.00391626,0.004359095,0.01834261,0.0233591,0.04194627,0.0187259,0.02601564,0.02358306,0.02758842,0.006047583,0.004007238,0.01960929,0.001539947,0.007368216,0.05846465,0.08277858,0.007289344,0.005462212,0.009829795,0.03103575,0.01623761,0.0003681836,0.03584678,0.0245327,0.01461492,0.01502548,0.06291448,0.0007037602,0.03757832,0.00403061,0.08261365,0.01149915,0.04157964,0.02571618,0.08536926,0.0001784843,0.03349728,0.0654991,0.00232076,0.00509683,0.003630141,0.03515505,0.01030529,0.00642948,0.02447774,0.0008217931,0.05258217,0.004053985,0.00575789,0.04885349,0.004434858,
071c3a16.jpg,0.03020681,0.006567482,0.02498372,0.004815897,0.0272916,0.01390757,0.009251974,0.0276613,0.1016687,1.627627E-05,0.02207691,0.04667883,0.02473262,0.06762974,0.006079404,0.03551923,0.04962468,0.002539415,0.009585658,0.001236321,0.02366051,0.06219171,0.007226385,0.006534046,0.008221639,0.01392641,0.004569274,0.01186368,0.06388099,0.001481366,0.007636426,0.01877834,0.01476545,0.01488243,0.02477034,0.001351901,0.02550552,0.001779781,0.02464098,0.001115429,0.001129926,0.04935668,0.0004359436,0.001907958,0.01003283,0.001475375,0.01585115,0.001339214,0.04032067,0.01108424,0.001067709,0.04251671,7.845369E-06,0.00025108,0.05587667,0.06130281,0.05155014,0.002742849,0.01403238,0.01457047,0.011051,0.03773567,0.0001578417,0.004234329,0.0185472,0.08260552,0.08010003,0.002221064,0.003944442,0.0185334,0.03268472,0.02908953,0.05303128,0.004032134,0.001098848,0.05250744,0.004056084,0.04371464,0.1039341,0.0008539711,0.02154406,0.006426387,0.02222978,0.007128724,0.007289707,0.006899966,0.008580009,0.0100282,0.003752007,0.0005029421,0.01103396,0.01130635,0.001274814,0.03708381,0.02874215,0.00149746,0.02948351,0.05837468,0.001392091,0.007122329,0.01550076,
